0.1,1,401
end of line
18,0,0
17.98199,0.2824838,0.5023242
17.92807,0.5634122,1.002666
17.83847,0.8412411,1.499051
17.71364,1.114448,1.989519
17.55417,1.381543,2.472136
17.36082,1.641081,2.944996
17.13451,1.891668,3.406234
16.87632,2.131975,3.85403
16.58747,2.360747,4.286615
16.26934,2.57681,4.702282
15.92341,2.77908,5.099392
15.55132,2.966574,5.476377
15.15482,3.138413,5.83175
14.73575,3.293831,6.164107
14.29605,3.43218,6.472137
13.83777,3.552937,6.754624
13.36301,3.655705,7.010454
12.87392,3.740221,7.238617
12.37274,3.806351,7.438212
11.8617,3.854102,7.608453
11.34311,3.883614,7.748666
10.81923,3.895164,7.858298
10.29238,3.889165,7.936918
9.764811,3.866163,7.984214
9.238792,3.826834,8
8.716533,3.771981,7.984214
8.200196,3.702532,7.936917
7.691885,3.619528,7.858297
7.193629,3.524123,7.748664
6.707372,3.417578,7.608451
6.234966,3.301245,7.43821
5.778157,3.17657,7.238615
5.33858,3.045073,7.010451
4.917747,2.908349,6.754621
4.517043,2.768049,6.472133
4.137716,2.625875,6.164103
3.780874,2.483571,5.831745
3.447476,2.342903,5.476373
3.138332,2.205658,5.099387
2.854098,2.073625,4.702277
2.595275,1.948588,4.286609
2.362202,1.832313,3.854023
2.155065,1.726533,3.406228
1.973889,1.632944,2.94499
1.818545,1.553185,2.472129
1.688749,1.488833,1.989512
1.584068,1.441392,1.499043
1.503921,1.412277,1.002658
1.447588,1.402811,0.5023161
1.414213,1.414214,-8.328777E-06
1.402811,1.44759,-0.5023327
1.412277,1.503924,-1.002675
1.441393,1.584071,-1.499059
1.488835,1.688753,-1.989528
1.553187,1.81855,-2.472145
1.632947,1.973895,-2.945005
1.726537,2.155071,-3.406243
1.832317,2.36221,-3.854038
1.948592,2.595283,-4.286623
2.073629,2.854108,-4.702291
2.205662,3.138342,-5.0994
2.342908,3.447486,-5.476385
2.483576,3.780885,-5.831757
2.62588,4.137727,-6.164112
2.768053,4.517055,-6.472142
2.908352,4.917759,-6.754629
3.045077,5.338592,-7.010458
3.176574,5.77817,-7.238621
