0.01,1,63
end of line
10,0,0
9.950042,0.9983342,0
9.800666,1.986693,0
9.553365,2.955202,0
9.210609,3.894183,0
8.775826,4.794255,0
8.253356,5.646425,0
7.648421,6.442177,0
6.967067,7.173562,0
6.216099,7.83327,0
5.403022,8.414711,0
4.53596,8.912074,0
3.623576,9.320392,0
2.674986,9.635583,0
1.699669,9.854498,0
0.7073697,9.97495,0
-0.2919978,9.995736,0
-1.288448,9.916648,0
-2.272024,9.738476,0
-3.232899,9.462999,0
-4.16147,9.092974,0
-5.048462,8.632093,0
-5.885012,8.084964,0
-6.66276,7.457052,0
-7.373936,6.754632,0
-8.011435,5.984724,0
-8.568886,5.155017,0
-9.04072,4.273803,0
-9.422222,3.349886,0
-9.709579,2.392499,0
-9.899923,1.411207,0
-9.991351,0.4158147,0
-9.982948,-0.5837324,0
-9.8748,-1.577447,0
-9.667985,-2.5554,0
-9.364571,-3.507821,0
-8.967589,-4.425193,0
-8.481008,-5.29835,0
-7.909686,-6.118567,0
-7.259334,-6.87765,0
-6.536448,-7.568014,0
-5.748252,-8.182762,0
-4.902622,-8.71575,0
-4.008008,-9.161653,0
-3.073346,-9.516015,0
-2.107977,-9.775297,0
-1.121545,-9.936908,0
-0.1239076,-9.999232,0
0.8749679,-9.961648,0
1.865101,-9.824531,0
2.836599,-9.58925,0
3.779754,-9.258157,0
4.685144,-8.834558,0
5.543721,-8.322689,0
6.346908,-7.727662,0
7.086678,-7.055423,0
7.75564,-6.312689,0
8.347111,-5.506881,0
8.855181,-4.646049,0
9.274773,-3.738797,0
9.601694,-2.794187,0
9.832678,-1.821659,0
9.965418,-0.8309292,0
end of line
10,0,-0.03083221
9.950042,0.9983342,-0.02735177
9.800666,1.986693,-0.02854641
9.553365,2.955202,-0.02898114
9.210609,3.894183,-0.02920951
8.775826,4.794255,-0.02935044
8.253356,5.646425,-0.02944626
7.648421,6.442177,-0.02951539
6.967067,7.173562,-0.02956758
6.216099,7.83327,-0.02960818
5.403022,8.414711,-0.02964065
4.53596,8.912074,-0.02966711
3.623576,9.320392,-0.02968909
2.674986,9.635583,-0.02970738
1.699669,9.854498,-0.02972287
0.7073697,9.97495,-0.02973625
-0.2919978,9.995736,-0.02974753
-1.288448,9.916648,-0.02975743
-2.272024,9.738476,-0.02976591
-3.232899,9.462999,-0.02977338
-4.16147,9.092974,-0.0297797
-5.048462,8.632093,-0.02978531
-5.885012,8.084964,-0.02979004
-6.66276,7.457052,-0.02979416
-7.373936,6.754632,-0.0297977
-8.011435,5.984724,-0.02980054
-8.568886,5.155017,-0.02980314
-9.04072,4.273803,-0.02980505
-9.422222,3.349886,-0.02980654
-9.709579,2.392499,-0.02980766
-9.899923,1.411207,-0.02980835
-9.991351,0.4158147,-0.02980833
-9.982948,-0.5837324,-0.02980833
-9.8748,-1.577447,-0.02980754
-9.667985,-2.5554,-0.02980662
-9.364571,-3.507821,-0.02980512
-8.967589,-4.425193,-0.02980318
-8.481008,-5.29835,-0.02980071
-7.909686,-6.118567,-0.02979772
-7.259334,-6.87765,-0.02979426
-6.536448,-7.568014,-0.02979007
-5.748252,-8.182762,-0.02978534
-4.902622,-8.71575,-0.0297797
-4.008008,-9.161653,-0.02977338
-3.073346,-9.516015,-0.02976596
-2.107977,-9.775297,-0.0297574
-1.121545,-9.936908,-0.02974767
-0.1239076,-9.999232,-0.02973616
0.8749679,-9.961648,-0.02972298
1.865101,-9.824531,-0.02970746
2.836599,-9.58925,-0.02968907
3.779754,-9.258157,-0.02966708
4.685144,-8.834558,-0.02964071
5.543721,-8.322689,-0.02960814
6.346908,-7.727662,-0.0295676
7.086678,-7.055423,-0.0295153
7.75564,-6.312689,-0.02944621
8.347111,-5.506881,-0.02935046
8.855181,-4.646049,-0.02920939
9.274773,-3.738797,-0.02898129
9.601694,-2.794187,-0.02854626
9.832678,-1.821659,-0.02735188
9.965418,-0.8309292,-0.03083228
end of line
10.00008,1.841822E-05,-0.06166434
9.949948,0.9983246,-0.05470352
9.800776,1.986704,-0.05709274
9.553376,2.955199,-0.0579623
9.210611,3.894179,-0.058419
8.775826,4.794251,-0.05870087
8.253356,5.646421,-0.05889252
7.648421,6.442174,-0.05903077
6.967067,7.173559,-0.05913515
6.216099,7.833268,-0.05921637
5.403023,8.414709,-0.05928129
4.535961,8.912073,-0.05933423
3.623576,9.320391,-0.05937818
2.674987,9.635582,-0.05941475
1.69967,9.854497,-0.05944574
0.7073702,9.974949,-0.0594725
-0.2919973,9.995735,-0.05949507
-1.288447,9.916647,-0.05951485
-2.272023,9.738476,-0.05953182
-3.232898,9.462999,-0.05954676
-4.16147,9.092974,-0.0595594
-5.048461,8.632093,-0.05957063
-5.885011,8.084964,-0.05958007
-6.662759,7.457052,-0.05958832
-7.373936,6.754632,-0.0595954
-8.011435,5.984724,-0.05960109
-8.568886,5.155017,-0.05960628
-9.04072,4.273803,-0.0596101
-9.422222,3.349886,-0.05961308
-9.709579,2.392499,-0.05961531
-9.899923,1.411207,-0.0596167
-9.991351,0.4158147,-0.05961667
-9.982948,-0.5837324,-0.05961666
-9.8748,-1.577447,-0.05961508
-9.667985,-2.5554,-0.05961324
-9.364571,-3.507821,-0.05961024
-8.967589,-4.425193,-0.05960635
-8.481008,-5.29835,-0.05960143
-7.909686,-6.118567,-0.05959545
-7.259333,-6.87765,-0.05958851
-6.536448,-7.568014,-0.05958014
-5.748251,-8.182762,-0.05957068
-4.902622,-8.71575,-0.05955941
-4.008007,-9.161653,-0.05954675
-3.073346,-9.516015,-0.05953193
-2.107976,-9.775296,-0.0595148
-1.121544,-9.936907,-0.05949533
-0.1239071,-9.999231,-0.05947232
0.8749685,-9.961647,-0.05944596
1.865102,-9.82453,-0.05941486
2.8366,-9.589249,-0.05937814
3.779755,-9.258156,-0.05933414
4.685144,-8.834557,-0.0592814
5.543722,-8.322687,-0.05921638
6.346908,-7.72766,-0.05913518
7.086678,-7.05542,-0.05903067
7.75564,-6.312686,-0.05889245
8.347111,-5.506877,-0.05870102
8.855183,-4.646045,-0.05841883
9.274785,-3.738794,-0.05796261
9.601803,-2.794207,-0.05709261
9.832585,-1.821641,-0.05470379
9.9655,-0.8309545,-0.06166445
end of line
10.00025,5.523331E-05,-0.09248912
9.94976,0.9983054,-0.08206862
9.800995,1.986726,-0.08562393
9.5534,2.955192,-0.08694992
9.210614,3.89417,-0.08762756
8.775826,4.794244,-0.08805087
8.253355,5.646415,-0.08833853
7.648421,6.442169,-0.08854597
6.967067,7.173554,-0.08870257
6.216099,7.833264,-0.08882443
5.403023,8.414706,-0.08892193
4.535962,8.91207,-0.08900132
3.623577,9.320389,-0.08906717
2.674988,9.63558,-0.0891221
1.699671,9.854495,-0.08916866
0.7073712,9.974948,-0.08920874
-0.2919964,9.995734,-0.0892427
-1.288446,9.916646,-0.08927234
-2.272022,9.738475,-0.08929775
-3.232897,9.462998,-0.08932024
-4.161469,9.092973,-0.08933908
-5.04846,8.632092,-0.08935592
-5.88501,8.084964,-0.08937012
-6.662758,7.457052,-0.08938248
-7.373935,6.754632,-0.08939307
-8.011434,5.984723,-0.08940168
-8.568885,5.155017,-0.08940943
-9.040719,4.273803,-0.08941516
-9.422221,3.349886,-0.08941962
-9.709579,2.392499,-0.08942302
-9.899922,1.411207,-0.08942505
-9.99135,0.4158146,-0.08942515
-9.982947,-0.5837324,-0.08942498
-9.874799,-1.577447,-0.0894227
-9.667984,-2.5554,-0.08941983
-9.36457,-3.507821,-0.08941538
-8.967588,-4.425193,-0.08940957
-8.481007,-5.29835,-0.08940213
-7.909685,-6.118567,-0.08939326
-7.259332,-6.87765,-0.08938279
-6.536447,-7.568014,-0.08937024
-5.74825,-8.182762,-0.08935601
-4.902621,-8.715749,-0.08933911
-4.008006,-9.161652,-0.08932012
-3.073345,-9.516014,-0.08929786
-2.107975,-9.775295,-0.08927224
-1.121543,-9.936906,-0.08924299
-0.123906,-9.99923,-0.08920849
0.8749696,-9.961645,-0.08916895
1.865103,-9.824528,-0.08912216
2.836601,-9.589247,-0.08906726
3.779756,-9.258153,-0.08900108
4.685145,-8.834554,-0.08892206
5.543723,-8.322683,-0.08882447
6.346909,-7.727655,-0.08870257
7.086678,-7.055415,-0.08854595
7.75564,-6.312679,-0.08833835
8.347111,-5.506869,-0.08805107
8.855186,-4.646037,-0.08762749
9.274809,-3.73879,-0.08695022
9.602019,-2.794246,-0.08562385
9.8324,-1.821607,-0.08206899
9.965663,-0.831005,-0.09248901
end of line
10.0005,0.0001102922,-0.1232992
9.949481,0.9982769,-0.1094603
9.801321,1.986758,-0.1141247
9.553437,2.955182,-0.1159503
9.210618,3.894157,-0.1168345
8.775826,4.794232,-0.1173998
8.253354,5.646405,-0.117784
7.64842,6.442161,-0.1180608
6.967067,7.173548,-0.1182697
6.2161,7.833259,-0.1184324
5.403024,8.414701,-0.1185623
4.535963,8.912066,-0.1186684
3.623579,9.320385,-0.118756
2.674989,9.635577,-0.1188294
1.699672,9.854492,-0.1188916
0.7073727,9.974946,-0.1189449
-0.2919949,9.995732,-0.1189904
-1.288445,9.916644,-0.1190298
-2.272021,9.738474,-0.1190636
-3.232896,9.462997,-0.1190937
-4.161468,9.092972,-0.1191187
-5.048459,8.632092,-0.1191413
-5.885009,8.084963,-0.1191602
-6.662757,7.457051,-0.1191767
-7.373933,6.754632,-0.1191908
-8.011433,5.984723,-0.1192023
-8.568884,5.155016,-0.1192124
-9.040718,4.273802,-0.1192203
-9.42222,3.349886,-0.1192261
-9.709578,2.392499,-0.1192305
-9.899921,1.411207,-0.1192333
-9.991349,0.4158146,-0.1192335
-9.982946,-0.5837324,-0.1192333
-9.874798,-1.577447,-0.1192303
-9.667983,-2.5554,-0.1192264
-9.364569,-3.507821,-0.1192205
-8.967587,-4.425193,-0.1192127
-8.481006,-5.298349,-0.1192027
-7.909683,-6.118566,-0.119191
-7.259331,-6.877649,-0.1191769
-6.536446,-7.568013,-0.1191604
-5.748249,-8.182761,-0.1191412
-4.902619,-8.715748,-0.119119
-4.008005,-9.161651,-0.1190935
-3.073343,-9.516013,-0.1190638
-2.107974,-9.775293,-0.1190297
-1.121542,-9.936904,-0.1189906
-0.1239043,-9.999228,-0.1189446
0.8749713,-9.961643,-0.1188919
1.865104,-9.824525,-0.1188295
2.836602,-9.589244,-0.1187562
3.779757,-9.258149,-0.1186681
4.685147,-8.834549,-0.1185626
5.543724,-8.322678,-0.1184325
6.34691,-7.727648,-0.1182698
7.086678,-7.055407,-0.1180609
7.75564,-6.312669,-0.1177837
8.347112,-5.506857,-0.1174001
8.855191,-4.646024,-0.1168343
9.274847,-3.738783,-0.1159506
9.602342,-2.794305,-0.1141248
9.832125,-1.821555,-0.1094606
9.965907,-0.8310806,-0.123299
end of line
10.00083,0.0001833158,-0.154087
9.949113,0.9982395,-0.1368914
9.80175,1.986799,-0.1425804
9.553491,2.95517,-0.1449696
9.210622,3.894139,-0.146039
8.775826,4.794216,-0.1467472
8.253353,5.646391,-0.1472288
7.64842,6.44215,-0.1475752
6.967067,7.173539,-0.1478365
6.216101,7.833251,-0.1480402
5.403026,8.414695,-0.1482026
4.535964,8.912061,-0.1483352
3.62358,9.32038,-0.1484449
2.674991,9.635573,-0.1485366
1.699674,9.854489,-0.1486146
0.7073746,9.974943,-0.1486809
-0.2919929,9.995729,-0.1487379
-1.288443,9.916642,-0.1487872
-2.272019,9.738472,-0.1488294
-3.232894,9.462996,-0.1488671
-4.161466,9.092971,-0.1488984
-5.048457,8.632091,-0.1489265
-5.885007,8.084962,-0.1489502
-6.662755,7.45705,-0.1489708
-7.373932,6.754631,-0.1489884
-8.011431,5.984722,-0.1490029
-8.568882,5.155016,-0.1490155
-9.040716,4.273802,-0.1490253
-9.422218,3.349886,-0.1490326
-9.709576,2.392499,-0.1490382
-9.89992,1.411207,-0.1490416
