18,0,0
17.91256,1.797251,-0.09995834
17.65099,3.578033,-0.1996668
17.21751,5.326,-0.2988763
16.61582,7.025055,-0.3973387
15.85105,8.659469,-0.4948079
14.92977,10.214,-0.5910404
13.8599,11.67403,-0.6857957
12.65071,13.02567,-0.7788367
11.31274,14.25585,-0.8699312
9.857725,15.3525,-0.9588512
8.298516,16.3046,-1.045375
6.649018,17.10229,-1.129285
4.92407,17.73702,-1.210373
3.139343,18.20157,-1.288436
1.311224,18.49019,-1.363278
-0.5433083,18.59865,-1.434712
-2.406825,18.52433,-1.502561
-4.261585,18.26624,-1.566654
-6.089693,17.82511,-1.626831
-7.873251,17.20336,-1.682942
-9.59453,16.40517,-1.734847
-11.23614,15.43647,-1.782415
-12.78119,14.30488,-1.825528
-14.21347,13.01975,-1.864078
-15.51763,11.59202,-1.897969
-16.67934,10.03424,-1.927116
-17.68544,8.360407,-1.951447
-18.52415,6.585899,-1.970899
-19.18515,4.727338,-1.985426
-19.65979,2.802449,-1.99499
-19.94115,0.8299,-1.999568
-20.02419,-1.170874,-1.999147
-19.90586,-3.179856,-1.99373
-19.5851,-5.17665,-1.98333
-19.06298,-7.140693,-1.967972
-18.34267,-9.051468,-1.947696
-17.42947,-10.88873,-1.922551
-16.33079,-12.63275,-1.892601
-15.05612,-14.26449,-1.85792
-13.61692,-15.76591,-1.818596
-12.02658,-17.12009,-1.774725
-10.30026,-18.31152,-1.72642
-8.454777,-19.32624,-1.673799
-6.508425,-20.15207,-1.616994
-4.480788,-20.77871,-1.556148
-2.392542,-21.19796,-1.491412
-0.2652295,-21.40378,-1.422948
1.878975,-21.39243,-1.350928
4.017514,-21.16249,-1.275531
6.127703,-20.71497,-1.196946
8.186988,-20.05326,-1.115369
10.17322,-19.18316,-1.031005
12.06489,-18.1128,-0.9440634
13.84143,-16.8526,-0.8547623
15.4834,-15.41511,-0.7633246
16.97279,-13.81497,-0.6699791
18.29317,-12.06864,-0.5749589
19.42996,-10.19432,-0.4785017
20.37056,-8.21167,-0.3808485
21.10451,-6.141619,-0.2822433
21.62365,-4.006122,-0.1829327
21.9222,-1.827901,-0.08316486
22,3.846602E-06,1.748456E-07
end of line
18.5,0,0
18.40944,1.847106,-0.07496876
18.13858,3.676871,-0.1497501
17.68982,5.472102,-0.2241572
17.06717,7.215882,-0.298004
16.2762,8.891729,-0.371106
15.324,10.48371,-0.4432803
14.21914,11.97661,-0.5143468
12.97157,13.35603,-0.5841275
11.59261,14.60852,-0.6524484
10.0948,15.72173,-0.7191384
8.491867,16.68448,-0.784031
6.798552,17.48692,-0.8469638
5.030546,18.12056,-0.9077797
3.204342,18.57843,-0.9663267
1.337103,18.85512,-1.022458
-0.5534801,18.94686,-1.076034
-2.449343,18.85157,-1.126921
-4.332201,18.56892,-1.174991
-6.183719,18.10033,-1.220123
-7.985673,17.449,-1.262207
-9.720129,16.61992,-1.301135
-11.36961,15.61983,-1.336811
-12.91727,14.45719,-1.369146
-14.34707,13.14213,-1.398059
-15.64394,11.68638,-1.423477
-16.79395,10.10319,-1.445337
-17.78444,8.407207,-1.463585
-18.60422,6.614367,-1.478175
-19.24366,4.741753,-1.489069
-19.6948,2.807441,-1.496242
-19.95154,0.8303323,-1.499676
-20.00962,-1.170021,-1.499361
-19.86679,-3.173615,-1.495298
-19.52282,-5.160188,-1.487497
-18.97952,-7.10943,-1.475979
-18.2408,-9.001197,-1.460772
-17.31261,-10.81573,-1.441913
-16.20294,-12.53384,-1.419451
-14.92176,-14.1372,-1.39344
-13.48092,-15.60844,-1.363947
-11.89406,-16.93145,-1.331044
-10.17651,-18.09152,-1.294815
-8.345087,-19.07551,-1.255349
-6.417992,-19.87206,-1.212745
-4.414579,-20.47168,-1.167111
-2.355179,-20.86692,-1.118559
-0.2608759,-21.05245,-1.067211
1.846715,-21.02514,-1.013196
3.945686,-20.78413,-0.9566485
6.014076,-20.33085,-0.8977097
8.030118,-19.66903,-0.8365271
9.972485,-18.80465,-0.7732537
11.82053,-17.74595,-0.7080476
13.55452,-16.50328,-0.6410717
15.15589,-15.08905,-0.5724935
16.60741,-13.51757,-0.5024843
17.89343,-11.80492,-0.4312192
19.00006,-9.968767,-0.3588763
19.9153,-8.028151,-0.2856364
20.62923,-6.003308,-0.2116825
21.13407,-3.915421,-0.1371995
21.42435,-1.78639,-0.06237364
21.5,3.759179E-06,1.311342E-07
end of line
19,0,0
18.90632,1.89696,-0.04997917
18.62616,3.77571,-0.09983343
18.16212,5.618203,-0.1494382
17.51852,7.406711,-0.1986693
16.70135,9.123989,-0.247404
15.71824,10.75343,-0.2955202
14.57837,12.27919,-0.3428978
13.29242,13.68639,-0.3894184
11.87247,14.96119,-0.4349656
10.33188,16.09096,-0.4794256
8.685218,17.06437,-0.5226874
6.948085,17.87154,-0.5646426
5.137022,18.50409,-0.6051865
3.269341,18.95528,-0.6442178
1.362982,19.22004,-0.6816388
-0.563652,19.29506,-0.7173563
-2.49186,19.17881,-0.7512805
-4.402817,18.8716,-0.7833271
-6.277745,18.37555,-0.8134156
-8.098096,17.69465,-0.8414712
-9.845728,16.83468,-0.8674234
-11.50308,15.8032,-0.8912075
-13.05335,14.60949,-0.912764
-14.48067,13.26451,-0.9320391
-15.77025,11.78074,-0.9489846
-16.90855,10.17214,-0.9635583
-17.88344,8.454006,-0.9757234
-18.6843,6.642836,-0.9854498
-19.30216,4.756168,-0.992713
-19.72982,2.812432,-0.9974951
-19.96193,0.8307647,-0.9997839
-19.99504,-1.169169,-0.9995737
-19.82773,-3.167375,-0.9968652
-19.46054,-5.143726,-0.991665
-18.89606,-7.078168,-0.9839862
-18.13893,-8.950927,-0.9738479
-17.19574,-10.74272,-0.9612755
-16.07508,-12.43494,-0.9463004
-14.78739,-14.0099,-0.9289601
-13.34491,-15.45097,-0.9092978
-11.76154,-16.74281,-0.8873628
-10.05275,-17.87151,-0.8632099
-8.235395,-18.82477,-0.8368993
-6.327559,-19.59205,-0.808497
-4.348371,-20.16465,-0.7780739
-2.317816,-20.53589,-0.745706
-0.2565224,-20.70112,-0.7114741
1.814455,-20.65786,-0.675464
3.873858,-20.40578,-0.6377656
5.90045,-19.94674,-0.5984731
7.873249,-19.28479,-0.5576848
9.771752,-18.42614,-0.5155025
11.57617,-17.37909,-0.4720318
13.26762,-16.15396,-0.4273812
14.82838,-14.76298,-0.3816624
16.24203,-13.22017,-0.3349896
17.4937,-11.5412,-0.2874795
18.57016,-9.743212,-0.2392509
19.46005,-7.844632,-0.1904242
20.15395,-5.864996,-0.1411217
20.6445,-3.82472,-0.09146637
20.92652,-1.744879,-0.04158243
21,3.671757E-06,8.742278E-08
end of line
19.5,0,0
19.4032,1.946814,-0.02498959
19.11375,3.874548,-0.04991672
18.63443,5.764303,-0.07471909
17.96987,7.597539,-0.09933468
17.1265,9.35625,-0.123702
16.11248,11.02314,-0.1477601
14.93761,12.58177,-0.1714489
